num_course,dat_course,cod_taxi,cod_client,typ_client,typ_chauffeur,offre_commerciale,note_eval,commentaire,sentiment_global,categorie,sentiment_categorie,verbatim_cle
298578502,2024-05-19,8891,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Great ambassador to G7!!!,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Great ambassador to G7!!!
298522689,2024-05-17,12911,695331,59-GRAND PUBLIC,Service plus,Grand Public,1.00,"Bonjour,||Lors de ma commande de la Course n° : 2689:||- J'avais bien précisé qu'un ""siège bébé requis""||- De plus, l'application indiquait un temps d'attente de ""10 à 12 minutes""|||||Le ch-auffeur de la TOYOTA GL-881-MC est arrivé :||- Sans siège bébé et nous a précisé que de toute manière il n'en avait pas||- De plus, il est arrivé après ""1 minute"" comme indiqué par SMS en p-ièce jointe. A la montée dans le taxi, j'ai noté que le temps au compteur était déjà à ""14 minutes"".|||||Au final, notre enfant a voyagé sur les jambe de la mère avec le risque de sécurité.-Et le montant de la facture s'élève à 41,80 EUROS.|||||Note: lors de la course n° 0637 précédente Dominicile vers Aéroport Orly 4, le montant était de 33,90 EUROS. Le chauffeur était ponct-uel et le siège bébé était bien installé au préalable.|||||Par conséquent, je vous demande:||a) de rappeller au chauffeur de respecter les consignes des clients||b) le remboursement des 10-minutes de frais d'attente|||Dans l'attente de votre réponse.|||||En vous remerciant par avance.||Sinèces salutations.",-1.0,ACCESSIBILITE,-1.0,"J'avais bien précisé qu'un ""siège bébé requis"". Le ch-auffeur de la TOYOTA GL-881-MC est arrivé : - Sans siège bébé et nous a précisé que de toute manière il n'en avait pas. A la montée dans le taxi, j'ai noté que le temps au compteur était déjà à ""14 minutes"". Et le montant de la facture s'élève à 41,80 EUROS."
298522689,2024-05-17,12911,695331,59-GRAND PUBLIC,Service plus,Grand Public,1.00,"Bonjour,||Lors de ma commande de la Course n° : 2689:||- J'avais bien précisé qu'un ""siège bébé requis""||- De plus, l'application indiquait un temps d'attente de ""10 à 12 minutes""|||||Le ch-auffeur de la TOYOTA GL-881-MC est arrivé :||- Sans siège bébé et nous a précisé que de toute manière il n'en avait pas||- De plus, il est arrivé après ""1 minute"" comme indiqué par SMS en p-ièce jointe. A la montée dans le taxi, j'ai noté que le temps au compteur était déjà à ""14 minutes"".|||||Au final, notre enfant a voyagé sur les jambe de la mère avec le risque de sécurité.-Et le montant de la facture s'élève à 41,80 EUROS.|||||Note: lors de la course n° 0637 précédente Dominicile vers Aéroport Orly 4, le montant était de 33,90 EUROS. Le chauffeur était ponct-uel et le siège bébé était bien installé au préalable.|||||Par conséquent, je vous demande:||a) de rappeller au chauffeur de respecter les consignes des clients||b) le remboursement des 10-minutes de frais d'attente|||Dans l'attente de votre réponse.|||||En vous remerciant par avance.||Sinèces salutations.",-1.0,APPLICATION,-0.5,"J'avais bien précisé qu'un ""siège bébé requis"". Le ch-auffeur de la TOYOTA GL-881-MC est arrivé : - Sans siège bébé et nous a précisé que de toute manière il n'en avait pas. A la montée dans le taxi, j'ai noté que le temps au compteur était déjà à ""14 minutes"". Et le montant de la facture s'élève à 41,80 EUROS."
298522689,2024-05-17,12911,695331,59-GRAND PUBLIC,Service plus,Grand Public,1.00,"Bonjour,||Lors de ma commande de la Course n° : 2689:||- J'avais bien précisé qu'un ""siège bébé requis""||- De plus, l'application indiquait un temps d'attente de ""10 à 12 minutes""|||||Le ch-auffeur de la TOYOTA GL-881-MC est arrivé :||- Sans siège bébé et nous a précisé que de toute manière il n'en avait pas||- De plus, il est arrivé après ""1 minute"" comme indiqué par SMS en p-ièce jointe. A la montée dans le taxi, j'ai noté que le temps au compteur était déjà à ""14 minutes"".|||||Au final, notre enfant a voyagé sur les jambe de la mère avec le risque de sécurité.-Et le montant de la facture s'élève à 41,80 EUROS.|||||Note: lors de la course n° 0637 précédente Dominicile vers Aéroport Orly 4, le montant était de 33,90 EUROS. Le chauffeur était ponct-uel et le siège bébé était bien installé au préalable.|||||Par conséquent, je vous demande:||a) de rappeller au chauffeur de respecter les consignes des clients||b) le remboursement des 10-minutes de frais d'attente|||Dans l'attente de votre réponse.|||||En vous remerciant par avance.||Sinèces salutations.",-1.0,PRIX_FACTURATION,-0.5,"J'avais bien précisé qu'un ""siège bébé requis"". Le ch-auffeur de la TOYOTA GL-881-MC est arrivé : - Sans siège bébé et nous a précisé que de toute manière il n'en avait pas. A la montée dans le taxi, j'ai noté que le temps au compteur était déjà à ""14 minutes"". Et le montant de la facture s'élève à 41,80 EUROS."
298560695,2024-05-18,11225,607658,56-GRAND PUBLIC,Service,Grand Public,5.00,Notre chauffeur femme était très agréable.,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Notre chauffeur femme était très agréable.
298576061,2024-05-19,13281,695331,59-GRAND PUBLIC,Service,Grand Public,5.00,Personne très agréable,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Personne très agréable
298292721,2024-05-13,3203,695331,59-GRAND PUBLIC,Service plus,Grand Public,3.00,Choix du chemin très mauvais,-1.0,TRAJET_ITINERAIRE,-1.0,Choix du chemin très mauvais
298563384,2024-05-18,656,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Great sense of humor in light of crazy Paris Saturday night traffic!,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Great sense of humor in light of crazy Paris Saturday night traffic!
298576916,2024-05-19,9308,695331,59-GRAND PUBLIC,Service plus,Grand Public,1.00,Le chauffeur nous a laissé au début de la route de la reine Marguerite |Près de 2 kms à pieds pour rejoindre le Pré Catlan |Nous sommes très mécontents,-1.0,TRAJET_ITINERAIRE,-1.0,Le chauffeur nous a laissé au début de la route de la reine Marguerite |Près de 2 kms à pieds pour rejoindre le Pré Catlan |Nous sommes très mécontents
298580916,2024-05-19,3706,695331,59-GRAND PUBLIC,Service,Grand Public,1.00,Fin de la course bien après ma descente et donc plusieurs euros de surfactures,-1.0,PRIX_FACTURATION,-1.0,Fin de la course bien après ma descente et donc plusieurs euros de surfactures
298575885,2024-05-19,3187,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Un grand merci pour votre gentillesse et votre professionnalisme,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Un grand merci pour votre gentillesse et votre professionnalisme
298581040,2024-05-19,8135,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Merci j'ai eu le train!,1.0,PONCTUALITE,1.0,Merci j'ai eu le train!
298550126,2024-05-19,13500,695331,59-GRAND PUBLIC,Service,Grand Public,2.00,Le chauffeur nous a fait partir avec un compteur à 15€ car il estimait que ça correspondait au frais d'attente alors que nous avons déjà payé 8€ pour 30min d'attente via G7. En sach-ant que nous étions à l'heure. Nous avions commander pour 15h45 et nous sommes partie à 49. |Donc nous avons payé au total 15€ de frais d'attente car le chauffeur était arrivé en avance-+ 8€ de G7 + la course. Honteux.,-1.0,PRIX_FACTURATION,-1.0,Le chauffeur nous a fait partir avec un compteur à 15€ car il estimait que ça correspondait au frais d'attente alors que nous avons déjà payé 8€ pour 30min d'attente via G7. Honteux.
298550126,2024-05-19,13500,695331,59-GRAND PUBLIC,Service,Grand Public,2.00,Le chauffeur nous a fait partir avec un compteur à 15€ car il estimait que ça correspondait au frais d'attente alors que nous avons déjà payé 8€ pour 30min d'attente via G7. En sach-ant que nous étions à l'heure. Nous avions commander pour 15h45 et nous sommes partie à 49. |Donc nous avons payé au total 15€ de frais d'attente car le chauffeur était arrivé en avance-+ 8€ de G7 + la course. Honteux.,-1.0,SERVICE_CLIENT,-0.5,Le chauffeur nous a fait partir avec un compteur à 15€ car il estimait que ça correspondait au frais d'attente alors que nous avons déjà payé 8€ pour 30min d'attente via G7. Honteux.
298495292,2024-05-17,3994,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Top !! Pro .. Hyper sympa,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Top !! Pro .. Hyper sympa
298561046,2024-05-18,10337,695331,59-GRAND PUBLIC,Service plus,Grand Public,4.00,Itinéraire compliqué,-0.3,TRAJET_ITINERAIRE,-0.3,Itinéraire compliqué
298489955,2024-05-17,8558,685682,21-SERVICE+ SOCIÉTÉS,Service plus,Service Plus,1.00,"J'ai échangé avec le service client à ce sujet. Le chauffeur avait mis des frais d'attente de 12.00€ alors que nous étions sur place avec lui à 18:00. Il avait commencé à mettre les fra-is d'attente à 17:51. C'est inacceptable car la course était réservée pour 18:00. De surcroît le chauffeur était très agressif envers ma femme enceinte et moi même. Il nous agressivement in-vité à prendre un autre taxi si nous n'étions pas content et que c'était """" toujours comme ça que ca ma marche """". Je ne comprends absolument pas comment une telle attitude est possible ave-c la G7 et le service plus, cet événement est très inquiétant. Nous sommes sous le choc d'avoir eu cet échange plus que tendu avec le chauffeur après un voyage. Tout ce que nous voulions ét-ait de rentrer chez nous, pas d'avoir un incident avec ce chauffeur qui a tenté de nous escroquer. Les frais de réservation sont déjà très élevés je ne comprends pas l'attitude de ce monsie-ur.",-1.0,PRIX_FACTURATION,-1.0,Le chauffeur avait mis des frais d'attente de 12.00€ alors que nous étions sur place avec lui à 18:00. De surcroît le chauffeur était très agressif envers ma femme enceinte et moi même.
298489955,2024-05-17,8558,685682,21-SERVICE+ SOCIÉTÉS,Service plus,Service Plus,1.00,"J'ai échangé avec le service client à ce sujet. Le chauffeur avait mis des frais d'attente de 12.00€ alors que nous étions sur place avec lui à 18:00. Il avait commencé à mettre les fra-is d'attente à 17:51. C'est inacceptable car la course était réservée pour 18:00. De surcroît le chauffeur était très agressif envers ma femme enceinte et moi même. Il nous agressivement in-vité à prendre un autre taxi si nous n'étions pas content et que c'était """" toujours comme ça que ca ma marche """". Je ne comprends absolument pas comment une telle attitude est possible ave-c la G7 et le service plus, cet événement est très inquiétant. Nous sommes sous le choc d'avoir eu cet échange plus que tendu avec le chauffeur après un voyage. Tout ce que nous voulions ét-ait de rentrer chez nous, pas d'avoir un incident avec ce chauffeur qui a tenté de nous escroquer. Les frais de réservation sont déjà très élevés je ne comprends pas l'attitude de ce monsie-ur.",-1.0,CHAUFFEUR_COMPORTEMENT,-1.0,Le chauffeur avait mis des frais d'attente de 12.00€ alors que nous étions sur place avec lui à 18:00. De surcroît le chauffeur était très agressif envers ma femme enceinte et moi même.
298489955,2024-05-17,8558,685682,21-SERVICE+ SOCIÉTÉS,Service plus,Service Plus,1.00,"J'ai échangé avec le service client à ce sujet. Le chauffeur avait mis des frais d'attente de 12.00€ alors que nous étions sur place avec lui à 18:00. Il avait commencé à mettre les fra-is d'attente à 17:51. C'est inacceptable car la course était réservée pour 18:00. De surcroît le chauffeur était très agressif envers ma femme enceinte et moi même. Il nous agressivement in-vité à prendre un autre taxi si nous n'étions pas content et que c'était """" toujours comme ça que ca ma marche """". Je ne comprends absolument pas comment une telle attitude est possible ave-c la G7 et le service plus, cet événement est très inquiétant. Nous sommes sous le choc d'avoir eu cet échange plus que tendu avec le chauffeur après un voyage. Tout ce que nous voulions ét-ait de rentrer chez nous, pas d'avoir un incident avec ce chauffeur qui a tenté de nous escroquer. Les frais de réservation sont déjà très élevés je ne comprends pas l'attitude de ce monsie-ur.",-1.0,SERVICE_CLIENT,-0.8,Le chauffeur avait mis des frais d'attente de 12.00€ alors que nous étions sur place avec lui à 18:00. De surcroît le chauffeur était très agressif envers ma femme enceinte et moi même.
298578708,2024-05-19,12160,695331,59-GRAND PUBLIC,Service,Grand Public,5.00,Chauffeur très sérieux,0.8,CHAUFFEUR_COMPORTEMENT,0.8,Chauffeur très sérieux
298560010,2024-05-19,3837,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,"Chauffeur, très Sympathique, courtois et serviable",1.0,CHAUFFEUR_COMPORTEMENT,1.0,"Chauffeur, très Sympathique, courtois et serviable"
298527617,2024-05-17,13623,695331,59-GRAND PUBLIC,Service,Grand Public,4.00,Le chauffeur n'a pas voulu m'attacher avec les sangles avant,-0.5,ACCESSIBILITE,-0.5,Le chauffeur n'a pas voulu m'attacher avec les sangles avant
298227489,2024-05-13,2464,695331,59-GRAND PUBLIC,Service plus,Grand Public,4.00,Ponctualité anticiper les bouchons sur les zones de travaux,0.6,PONCTUALITE,0.8,Ponctualité anticiper les bouchons sur les zones de travaux
298227489,2024-05-13,2464,695331,59-GRAND PUBLIC,Service plus,Grand Public,4.00,Ponctualité anticiper les bouchons sur les zones de travaux,0.6,TRAJET_ITINERAIRE,0.4,Ponctualité anticiper les bouchons sur les zones de travaux
298581948,2024-05-19,3510,695331,59-GRAND PUBLIC,Service plus,Grand Public,4.00,"Musique un peu forte, un peu formel dans l'accueil et condescendant, l'appli ne marchait pas (G7 Connect)",-0.2,VEHICULE_CONFORT,-0.3,"Musique un peu forte, un peu formel dans l'accueil et condescendant, l'appli ne marchait pas (G7 Connect)"
298581948,2024-05-19,3510,695331,59-GRAND PUBLIC,Service plus,Grand Public,4.00,"Musique un peu forte, un peu formel dans l'accueil et condescendant, l'appli ne marchait pas (G7 Connect)",-0.2,CHAUFFEUR_COMPORTEMENT,-0.4,"Musique un peu forte, un peu formel dans l'accueil et condescendant, l'appli ne marchait pas (G7 Connect)"
298581948,2024-05-19,3510,695331,59-GRAND PUBLIC,Service plus,Grand Public,4.00,"Musique un peu forte, un peu formel dans l'accueil et condescendant, l'appli ne marchait pas (G7 Connect)",-0.2,APPLICATION,-0.5,"Musique un peu forte, un peu formel dans l'accueil et condescendant, l'appli ne marchait pas (G7 Connect)"
298582844,2024-05-19,1975,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Chauffeur très sympa,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur très sympa
298419212,2024-05-15,12213,695331,51-GRAND-PUBLIC PAYANT,Service,Particulier payant,3.00,Le chauffeur m'a donné rdv à 500m du lieu demandé,-0.4,PONCTUALITE,-0.4,Le chauffeur m'a donné rdv à 500m du lieu demandé
298583626,2024-05-19,13373,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Chauffeuse très bien,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeuse très bien
298575430,2024-05-19,3726,695331,59-GRAND PUBLIC,Service,Grand Public,5.00,Chauffeur très aimable et aidant envers une personne âgée qui a des soucis de mobilité. Extrêmement courtois et disponible. Félicitez-le SVP ! Merci la G7 !,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur très aimable et aidant envers une personne âgée qui a des soucis de mobilité. Extrêmement courtois et disponible.
298575430,2024-05-19,3726,695331,59-GRAND PUBLIC,Service,Grand Public,5.00,Chauffeur très aimable et aidant envers une personne âgée qui a des soucis de mobilité. Extrêmement courtois et disponible. Félicitez-le SVP ! Merci la G7 !,1.0,ACCESSIBILITE,1.0,Chauffeur très aimable et aidant envers une personne âgée qui a des soucis de mobilité. Extrêmement courtois et disponible.
298572093,2024-05-19,4656,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,"Propreté, accueil, ambiance musicale, un transport parfait",1.0,VEHICULE_PROPRETE,1.0,"Propreté, accueil, ambiance musicale, un transport parfait"
298572093,2024-05-19,4656,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,"Propreté, accueil, ambiance musicale, un transport parfait",1.0,CHAUFFEUR_COMPORTEMENT,1.0,"Propreté, accueil, ambiance musicale, un transport parfait"
298572093,2024-05-19,4656,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,"Propreté, accueil, ambiance musicale, un transport parfait",1.0,VEHICULE_CONFORT,1.0,"Propreté, accueil, ambiance musicale, un transport parfait"
298584557,2024-05-19,12706,695331,59-GRAND PUBLIC,Service plus,Grand Public,3.00,"Driver has made a long tour, we usually made this road in 10-12 minutes, this time is 10 minutes more and money more!",-0.5,TRAJET_ITINERAIRE,-0.7,"Driver has made a long tour, we usually made this road in 10-12 minutes, this time is 10 minutes more and money more!"
